entity,filename,line,total_graph_function_loc,function_nodes_in_graph,dependency_closure_size
windowCodeRangeTest#sqlite3.c#79067,sqlite3.c,79067,95032,3421,4002
sqlite3WhereEnd#sqlite3.c#77552,sqlite3.c,77552,95032,3421,4002
sqlite3WindowCodeStep#sqlite3.c#79292,sqlite3.c,79292,95032,3421,4002
sqlite3SelectDelete#sqlite3.c#63224,sqlite3.c,63224,708,52,356
disallowAggregatesInOrderByCb#sqlite3.c#78324,sqlite3.c,78324,95032,3421,4002
sqlite3WindowExtraAggFuncDepth#sqlite3.c#78317,sqlite3.c,78317,6,1,147
sqlite3ExprDup#sqlite3.c#44903,sqlite3.c,44903,95032,3421,4002
sqlite3ExprListAppend#sqlite3.c#45102,sqlite3.c,45102,95032,3421,4002
exprListAppendList#sqlite3.c#78289,sqlite3.c,78289,95032,3421,4002
sqlite3ErrorToParser#sqlite3.c#11981,sqlite3.c,11981,7,1,138
sqlite3AggInfoPersistWalkerInit#sqlite3.c#48220,sqlite3.c,48220,95032,3421,4002
sqlite3ExprInt32#sqlite3.c#44385,sqlite3.c,44385,95032,3421,4002
sqlite3ResultSetOfSelect#sqlite3.c#64417,sqlite3.c,64417,95032,3421,4002
sqlite3SrcListAssignCursors#sqlite3.c#54206,sqlite3.c,54206,17,1,137
selectWindowRewriteEList#sqlite3.c#78271,sqlite3.c,78271,95032,3421,4002
sqlite3SrcListAppend#sqlite3.c#54167,sqlite3.c,54167,95032,3421,4002
sqlite3ParserAddCleanup#sqlite3.c#62861,sqlite3.c,62861,95032,3421,4002
sqlite3WindowRewrite#sqlite3.c#78332,sqlite3.c,78332,95032,3421,4002
percent_rankName#sqlite3.c#78088,sqlite3.c,78088,0,0,1
cume_distName#sqlite3.c#78090,sqlite3.c,78090,0,0,1
windowFind#sqlite3.c#78119,sqlite3.c,78119,95032,3421,4002
sqlite3WindowChain#sqlite3.c#78529,sqlite3.c,78529,95032,3421,4002
dense_rankName#sqlite3.c#78084,sqlite3.c,78084,0,0,1
sqlite3ExprListDup#sqlite3.c#44908,sqlite3.c,44908,95032,3421,4002
rankName#sqlite3.c#78086,sqlite3.c,78086,0,0,1
row_numberName#sqlite3.c#78082,sqlite3.c,78082,0,0,1
ntileName#sqlite3.c#78092,sqlite3.c,78092,0,0,1
sqlite3WindowUpdate#sqlite3.c#78130,sqlite3.c,78130,95032,3421,4002
sqlite3WindowDup#sqlite3.c#79239,sqlite3.c,79239,95032,3421,4002
sqlite3WindowListDup#sqlite3.c#79268,sqlite3.c,79268,95032,3421,4002
last_valueName#sqlite3.c#78094,sqlite3.c,78094,0,0,1
cume_distStepFunc#sqlite3.c#77953,sqlite3.c,77953,95032,3421,4002
nth_valueStepFunc#sqlite3.c#77835,sqlite3.c,77835,95032,3421,4002
sqlite3InsertBuiltinFuncs#sqlite3.c#54950,sqlite3.c,54950,95032,3421,4002
last_valueInvFunc#sqlite3.c#78050,sqlite3.c,78050,95032,3421,4002
percent_rankValueFunc#sqlite3.c#77939,sqlite3.c,77939,95032,3421,4002
dense_rankStepFunc#sqlite3.c#77810,sqlite3.c,77810,95032,3421,4002
cume_distInvFunc#sqlite3.c#77963,sqlite3.c,77963,95032,3421,4002
first_valueFinalizeFunc#sqlite3.c#77889,sqlite3.c,77889,95032,3421,4002
last_valueValueFunc#sqlite3.c#78064,sqlite3.c,78064,95032,3421,4002
noopValueFunc#sqlite3.c#78111,sqlite3.c,78111,1,1,138
ntileInvFunc#sqlite3.c#78001,sqlite3.c,78001,95032,3421,4002
row_numberStepFunc#sqlite3.c#77792,sqlite3.c,77792,95032,3421,4002
ntileValueFunc#sqlite3.c#78009,sqlite3.c,78009,95032,3421,4002
last_valueStepFunc#sqlite3.c#78035,sqlite3.c,78035,95032,3421,4002
percent_rankStepFunc#sqlite3.c#77921,sqlite3.c,77921,95032,3421,4002
nth_valueFinalizeFunc#sqlite3.c#77866,sqlite3.c,77866,95032,3421,4002
ntileStepFunc#sqlite3.c#77986,sqlite3.c,77986,95032,3421,4002
dense_rankValueFunc#sqlite3.c#77818,sqlite3.c,77818,95032,3421,4002
first_valueStepFunc#sqlite3.c#77876,sqlite3.c,77876,95032,3421,4002
cume_distValueFunc#sqlite3.c#77971,sqlite3.c,77971,95032,3421,4002
noopStepFunc#sqlite3.c#78104,sqlite3.c,78104,6,1,139
percent_rankInvFunc#sqlite3.c#77931,sqlite3.c,77931,95032,3421,4002
rankStepFunc#sqlite3.c#77899,sqlite3.c,77899,95032,3421,4002
rankValueFunc#sqlite3.c#77912,sqlite3.c,77912,95032,3421,4002
last_valueFinalizeFunc#sqlite3.c#78072,sqlite3.c,78072,95032,3421,4002
row_numberValueFunc#sqlite3.c#77799,sqlite3.c,77799,95032,3421,4002
sqlite3WindowFunctions#sqlite3.c#78113,sqlite3.c,78113,95032,3421,4002
sqlite3WindowAssemble#sqlite3.c#78515,sqlite3.c,78515,95032,3421,4002
sqlite3ReportError#sqlite3.c#83912,sqlite3.c,83912,95032,3421,4002
sqlite3MallocInit#sqlite3.c#8362,sqlite3.c,8362,95032,3421,4002
mallocWithAlarm#sqlite3.c#8407,sqlite3.c,8407,96,10,170
dbMallocRawFinish#sqlite3.c#8659,sqlite3.c,8659,95032,3421,4002
sqlite3DbSpanDup#sqlite3.c#8791,sqlite3.c,8791,95032,3421,4002
sqlite3StatusUp#sqlite3.c#5875,sqlite3.c,5875,10,1,8
sqlite3MallocAlarm#sqlite3.c#8400,sqlite3.c,8400,30,5,160
sqlite3StatusHighwater#sqlite3.c#5895,sqlite3.c,5895,13,1,8
sqlite3DbRealloc#sqlite3.c#8716,sqlite3.c,8716,95032,3421,4002
sqlite3DbReallocOrFree#sqlite3.c#8755,sqlite3.c,8755,95032,3421,4002
dbReallocFinish#sqlite3.c#8730,sqlite3.c,8730,95032,3421,4002
sqlite3DbFreeNN#sqlite3.c#8520,sqlite3.c,8520,100,10,292
measureAllocationSize#sqlite3.c#8516,sqlite3.c,8516,19,2,145
pcache1Alloc#sqlite3.c#17585,sqlite3.c,17585,139,12,174
pcache1Free#sqlite3.c#17615,sqlite3.c,17615,76,8,290
sqlite3MemInit#sqlite3.c#7713,sqlite3.c,7713,4,1,1
sqlite3MemRealloc#sqlite3.c#7693,sqlite3.c,7693,95032,3421,4002
sqlite3MemFree#sqlite3.c#7678,sqlite3.c,7678,6,1,6
sqlite3MemMalloc#sqlite3.c#7663,sqlite3.c,7663,95032,3421,4002
sqlite3MemRoundup#sqlite3.c#7709,sqlite3.c,7709,3,1,1
sqlite3MemShutdown#sqlite3.c#7718,sqlite3.c,7718,4,1,1
sqlite3HeapNearlyFull#sqlite3.c#8377,sqlite3.c,8377,3,1,6
pthreadMutexInit#sqlite3.c#8220,sqlite3.c,8220,1,1,1
pthreadMutexAlloc#sqlite3.c#8224,sqlite3.c,8224,150,13,180
pthreadMutexEnter#sqlite3.c#8266,sqlite3.c,8266,4,1,3
pthreadMutexTry#sqlite3.c#8271,sqlite3.c,8271,10,1,3
pthreadMutexEnd#sqlite3.c#8222,sqlite3.c,8222,1,1,1
pthreadMutexFree#sqlite3.c#8258,sqlite3.c,8258,57,8,289
pthreadMutexLeave#sqlite3.c#8282,sqlite3.c,8282,5,1,3
sqlite3DefaultMutex#sqlite3.c#8288,sqlite3.c,8288,209,23,308
noopMutexLeave#sqlite3.c#7828,sqlite3.c,7828,1,1,3
noopMutexFree#sqlite3.c#7819,sqlite3.c,7819,1,1,3
noopMutexAlloc#sqlite3.c#7814,sqlite3.c,7814,4,1,3
noopMutexEnter#sqlite3.c#7821,sqlite3.c,7821,1,1,3
noopMutexInit#sqlite3.c#7810,sqlite3.c,7810,1,1,1
noopMutexEnd#sqlite3.c#7812,sqlite3.c,7812,1,1,1
noopMutexTry#sqlite3.c#7823,sqlite3.c,7823,4,1,3
sqlite3NoopMutex#sqlite3.c#7830,sqlite3.c,7830,18,8,11
countLookasideSlots#sqlite3.c#5938,sqlite3.c,5938,8,1,137
sqlite3IsNaN#sqlite3.c#11859,sqlite3.c,11859,95032,3421,4002
sqlite3IsOverflow#sqlite3.c#11866,sqlite3.c,11866,7,1,9
sqlite3Fp10Convert2#sqlite3.c#12196,sqlite3.c,12196,100,6,9
sqlite3Fp2Convert10#sqlite3.c#12178,sqlite3.c,12178,72,6,9
countLeadingZeros#sqlite3.c#12174,sqlite3.c,12174,3,1,2
sqlite3DigitPairs#sqlite3.c#12343,sqlite3.c,12343,0,0,1
sqlite3SetString#sqlite3.c#8799,sqlite3.c,8799,95032,3421,4002
sqlite3ProgressCheck#sqlite3.c#11936,sqlite3.c,11936,18,1,147
sqlite3Dequote#sqlite3.c#11989,sqlite3.c,11989,22,1,138
sqlite3DequoteExpr#sqlite3.c#12012,sqlite3.c,12012,28,2,139
sqlite3DequoteToken#sqlite3.c#12046,sqlite3.c,12046,10,1,4
sqlite3DequoteNumber#sqlite3.c#12019,sqlite3.c,12019,95032,3421,4002
sqlite3TokenInit#sqlite3.c#12057,sqlite3.c,12057,95032,3421,4002
keywordCode#sqlite3.c#81320,sqlite3.c,81320,165,1,11
sqlite3Parser#sqlite3.c#81258,sqlite3.c,81258,95032,3421,4002
sqlite3ParserInit#sqlite3.c#79753,sqlite3.c,79753,9,1,143
analyzeWindowKeyword#sqlite3.c#81521,sqlite3.c,81521,485,5,19
analyzeFilterKeyword#sqlite3.c#81538,sqlite3.c,81538,483,5,19
analyzeOverKeyword#sqlite3.c#81530,sqlite3.c,81530,484,5,19
sqlite3ParserFinalize#sqlite3.c#79822,sqlite3.c,79822,804,58,362
sqlite3GetVTable#sqlite3.c#70242,sqlite3.c,70242,6,1,137
sqlite3AutoincrementBegin#sqlite3.c#58403,sqlite3.c,58403,95032,3421,4002
codeTableLocks#sqlite3.c#51327,sqlite3.c,51327,95032,3421,4002
sqlite3FinishCoding#sqlite3.c#51338,sqlite3.c,51338,95032,3421,4002
sqlite3GetTempReg#sqlite3.c#48443,sqlite3.c,48443,6,1,137
sqlite3ReleaseTempReg#sqlite3.c#48450,sqlite3.c,48450,8,1,137
sqlite3GetTempRange#sqlite3.c#48459,sqlite3.c,48459,20,2,139
sqlite3ReleaseTempRange#sqlite3.c#48474,sqlite3.c,48474,19,2,138
sqlite3ClearTempRegCache#sqlite3.c#48486,sqlite3.c,48486,4,1,137
sqlite3TouchRegister#sqlite3.c#48491,sqlite3.c,48491,3,1,137
sqlite3ExprAlloc#sqlite3.c#44354,sqlite3.c,44354,95032,3421,4002
sqlite3Expr#sqlite3.c#44378,sqlite3.c,44378,95032,3421,4002
sqlite3ExprAttachSubtrees#sqlite3.c#44398,sqlite3.c,44398,732,53,357
sqlite3ExprCheckHeight#sqlite3.c#44283,sqlite3.c,44283,95032,3421,4002
sqlite3ExprAddCollateString#sqlite3.c#43932,sqlite3.c,43932,95032,3421,4002
sqlite3PExpr#sqlite3.c#44423,sqlite3.c,44423,95032,3421,4002
sqlite3ExprSetHeightAndFlags#sqlite3.c#44336,sqlite3.c,44336,95032,3421,4002
sqlite3PExprAddSelect#sqlite3.c#44439,sqlite3.c,44439,95032,3421,4002
sqlite3ExprDeferredDelete#sqlite3.c#44692,sqlite3.c,44692,95032,3421,4002
sqlite3ExprAnd#sqlite3.c#44486,sqlite3.c,44486,95032,3421,4002
sqlite3ExprSimplifiedAndOr#sqlite3.c#45277,sqlite3.c,45277,13,1,137
sqlite3ExprFunction#sqlite3.c#44504,sqlite3.c,44504,95032,3421,4002
sqlite3ExprListDeleteGeneric#sqlite3.c#45230,sqlite3.c,45230,711,53,357
sqlite3ExprOrderByAggregateError#sqlite3.c#44526,sqlite3.c,44526,95032,3421,4002
sqlite3ExprAddFunctionOrderBy#sqlite3.c#44530,sqlite3.c,44530,95032,3421,4002
sqlite3ExprFunctionUsable#sqlite3.c#44570,sqlite3.c,44570,95032,3421,4002
sqlite3VListNameToNum#sqlite3.c#13056,sqlite3.c,13056,12,1,138
sqlite3Atoi64#sqlite3.c#12395,sqlite3.c,12395,95,2,144
sqlite3VListAdd#sqlite3.c#13019,sqlite3.c,13019,95032,3421,4002
sqlite3ExprAssignVarNumber#sqlite3.c#44580,sqlite3.c,44580,95032,3421,4002
sqlite3ExprDeleteNN#sqlite3.c#44638,sqlite3.c,44638,708,52,356
sqlite3ExprDeleteGeneric#sqlite3.c#44679,sqlite3.c,44679,711,53,357
sqlite3RenameExprUnmap#sqlite3.c#48932,sqlite3.c,48932,95032,3421,4002
sqlite3ExprUnmapAndDelete#sqlite3.c#44696,sqlite3.c,44696,95032,3421,4002
zeroItem#sqlite3.c#45066,sqlite3.c,45066,0,0,1
sqlite3ExprListAppendGrow#sqlite3.c#45084,sqlite3.c,45084,95032,3421,4002
sqlite3ExprListAppendNew#sqlite3.c#45068,sqlite3.c,45068,95032,3421,4002
exprRowColumn#sqlite3.c#69037,sqlite3.c,69037,95032,3421,4002
sqlite3ExprVectorSize#sqlite3.c#44125,sqlite3.c,44125,13,1,150
sqlite3ExprForVectorField#sqlite3.c#44154,sqlite3.c,44154,95032,3421,4002
sqlite3IdListDelete#sqlite3.c#54114,sqlite3.c,54114,142,13,312
sqlite3ExprListAppendVector#sqlite3.c#45116,sqlite3.c,45116,95032,3421,4002
sqlite3ExprListToValues#sqlite3.c#44450,sqlite3.c,44450,95032,3421,4002
sqlite3ExprListSetSortOrder#sqlite3.c#45151,sqlite3.c,45151,20,1,142
sqlite3RenameTokenMap#sqlite3.c#48829,sqlite3.c,48829,95032,3421,4002
sqlite3ExprListSetName#sqlite3.c#45172,sqlite3.c,45172,95032,3421,4002
sqlite3ExprListSetSpan#sqlite3.c#45191,sqlite3.c,45191,95032,3421,4002
exprListDeleteNN#sqlite3.c#45213,sqlite3.c,45213,708,52,356
sqlite3ExprListFlags#sqlite3.c#45234,sqlite3.c,45234,11,1,137
sqlite3IndexHasDuplicateRootPage#sqlite3.c#62532,sqlite3.c,62532,7,1,137
sqlite3CommitInternalChanges#sqlite3.c#51680,sqlite3.c,51680,3,1,137
sqlite3InitOne#sqlite3.c#62617,sqlite3.c,62617,95032,3421,4002
sqlite3Prepare#sqlite3.c#62892,sqlite3.c,62892,95032,3421,4002
sqlite3FindIndex#sqlite3.c#51572,sqlite3.c,51572,76,6,156
sqlite3GetUInt32#sqlite3.c#12675,sqlite3.c,12675,11,1,138
corruptSchema#sqlite3.c#62510,sqlite3.c,62510,95032,3421,4002
sqlite3ResetOneSchema#sqlite3.c#51641,sqlite3.c,51641,798,59,363
sqlite3SetTextEncoding#sqlite3.c#54876,sqlite3.c,54876,95032,3421,4002
sqlite3AbsInt32#sqlite3.c#12965,sqlite3.c,12965,66,6,150
sqlite3AnalysisLoad#sqlite3.c#50760,sqlite3.c,50760,95032,3421,4002
getLockingMode#sqlite3.c#60747,sqlite3.c,60747,26,2,151
tableSkipIntegrityCheck#sqlite3.c#60922,sqlite3.c,60922,7,1,137
sqlite3GenerateIndexKey#sqlite3.c#55494,sqlite3.c,55494,95032,3421,4002
sqlite3ExprIfFalse#sqlite3.c#47632,sqlite3.c,47632,95032,3421,4002
sqlite3TableLock#sqlite3.c#51321,sqlite3.c,51321,95032,3421,4002
sqlite3CodeVerifyNamedSchema#sqlite3.c#54518,sqlite3.c,54518,95032,3421,4002
returnSingleInt#sqlite3.c#60814,sqlite3.c,60814,95032,3421,4002
changeTempStorage#sqlite3.c#60790,sqlite3.c,60790,95032,3421,4002
getSafetyLevel#sqlite3.c#60725,sqlite3.c,60725,95032,3421,4002
sqlite3BeginWriteOperation#sqlite3.c#54529,sqlite3.c,54529,95032,3421,4002
pragmaLocate#sqlite3.c#60871,sqlite3.c,60871,53,4,163
integrityCheckResultRow#sqlite3.c#60913,sqlite3.c,60913,95032,3421,4002
sqlite3OpenTable#sqlite3.c#58144,sqlite3.c,58144,95032,3421,4002
sqlite3ViewGetColumnNames#sqlite3.c#53166,sqlite3.c,53166,95032,3421,4002
sqlite3AuthCheck#sqlite3.c#51262,sqlite3.c,51262,95032,3421,4002
sqlite3JournalModename#sqlite3.c#60857,sqlite3.c,60857,13,1,1
setPragmaResultColumnNames#sqlite3.c#60801,sqlite3.c,60801,95032,3421,4002
sqlite3TableColumnToIndex#sqlite3.c#51911,sqlite3.c,51911,18,2,148
invalidateTempStorage#sqlite3.c#60776,sqlite3.c,60776,95032,3421,4002
setAllPagerFlags#sqlite3.c#60826,sqlite3.c,60826,152,12,167
sqlite3OpenTableAndIndices#sqlite3.c#59728,sqlite3.c,59728,95032,3421,4002
getAutoVacuum#sqlite3.c#60755,sqlite3.c,60755,80,5,161
pragmaFunclistLine#sqlite3.c#60888,sqlite3.c,60888,95032,3421,4002
sqlite3ExprCodeGetColumnOfTable#sqlite3.c#46397,sqlite3.c,46397,95032,3421,4002
sqlite3ResolvePartIdxLabel#sqlite3.c#55529,sqlite3.c,55529,95032,3421,4002
sqlite3TwoPartName#sqlite3.c#51855,sqlite3.c,51855,95032,3421,4002
sqlite3RegisterLikeFunctions#sqlite3.c#57026,sqlite3.c,57026,95032,3421,4002
sqlite3NameFromToken#sqlite3.c#51814,sqlite3.c,51814,95032,3421,4002
sqlite3ColumnDefault#sqlite3.c#68999,sqlite3.c,68999,95032,3421,4002
sqlite3FkLocateIndex#sqlite3.c#57458,sqlite3.c,57458,95032,3421,4002
sqlite3ExprCodeLoadIndexColumn#sqlite3.c#46362,sqlite3.c,46362,95032,3421,4002
returnSingleText#sqlite3.c#60819,sqlite3.c,60819,95032,3421,4002
sqlite3CodeVerifySchema#sqlite3.c#54514,sqlite3.c,54514,95032,3421,4002
sqlite3ExprIfTrue#sqlite3.c#47494,sqlite3.c,47494,95032,3421,4002
sqlite3Pragma#sqlite3.c#60930,sqlite3.c,60930,95032,3421,4002
sqlite3VtabCreateModule#sqlite3.c#70154,sqlite3.c,70154,95032,3421,4002
sqlite3PragmaVtabRegister#sqlite3.c#62500,sqlite3.c,62500,95032,3421,4002
sqlite3VtabUnlockList#sqlite3.c#70305,sqlite3.c,70305,143,14,312
sqlite3CollapseDatabaseArray#sqlite3.c#51619,sqlite3.c,51619,125,12,310
sqlite3ColumnSetExpr#sqlite3.c#51684,sqlite3.c,51684,95032,3421,4002
sqlite3ColumnSetColl#sqlite3.c#51705,sqlite3.c,51705,95032,3421,4002
sqlite3DeleteColumnNames#sqlite3.c#51734,sqlite3.c,51734,708,52,356
generateColumnTypes#sqlite3.c#64178,sqlite3.c,64178,95032,3421,4002
sqlite3GenerateColumnNames#sqlite3.c#64193,sqlite3.c,64193,95032,3421,4002
sqlite3ExprSkipCollateAndLikely#sqlite3.c#43947,sqlite3.c,43947,15,1,137
sqlite3IsTrueOrFalse#sqlite3.c#45252,sqlite3.c,45252,24,2,151
sqlite3StrIHash#sqlite3.c#12104,sqlite3.c,12104,9,1,8
sqlite3ColumnsFromExprList#sqlite3.c#64249,sqlite3.c,64249,95032,3421,4002
columnTypeImpl#sqlite3.c#64113,sqlite3.c,64113,74,2,140
sqlite3ExprCollSeq#sqlite3.c#43963,sqlite3.c,43963,95032,3421,4002
sqlite3ExprAffinity#sqlite3.c#43825,sqlite3.c,43825,146,5,163
